A01;Q03;Q04;Q04A;Q04B;Q05;Q06A;Q06B;Q08;Q08C;Q09A1;Q09B1;Q10A1;Q10B1;Q19A;B08A;B08B;pm17B
13825;2;1;1; ;1;1;1;1;1;1;1;7;7;15;3;3;1,084309473
13831;2; ;1; ;1;1;1;1;1;1;1;6;5;12;3;3;1,084309473
13833;2;1;1; ;1;1;1;1;1;1;1;7;4;15;4;5;1,084309473
13842;2;1;1; ;1;1;1;1;1;1;1;7;6;15;5;5;1,084309473
14063;2;1;1; ;1;1;1;1;1;1;3;7;8; ;1;1;1,084309473
14065;2;1;1; ;1;1;1;2;2;1;3;4;8;15;4;4;1,084309473
14069;2;1;1; ;2;1;1;1;2; ;1; ;6; ;5;1;1,084309473
14082;2;1;1; ;1;1;2;1;1;1;1;6;6;16;5;3;1,084309473
14090;2; ;1; ;1;1;1;1;1;1;1;4;4;13;3;3;1,084309473
14103;2;1;1; ;1;1;1;1;1;1;1;5;4;16;4;4;1,084309473
14671;2;1;1; ;1;1;1;1;1;1;3;2;8;8; ; ;1,084309473
14682;2; ;1; ;2;1;1; ;2;3;3; ; ; ;1;1;1,084309473
14685;2;1;1; ;2;2;2;1;1;1;1; ; ;18; ; ;1,084309473
14690;2;1;1; ;1;1;1;1;1;1;1;6;5;16;2;2;1,084309473
14700;2;1;1; ;2;3;3;1;1; ;1; ; ;15;5;5;1,084309473
14708;2;1;1; ;1;1;1;1;1;1;1;4;5;14;1;1;1,084309473
23049;2;1;1; ;1;1;1;1;2;1;1;5;4;16;4;4;1,084309473
23061;2; ;1; ;2;1;1;1;2;1;1;2;6;15;5;5;1,084309473
23072;2;1;1; ;2;1;1;1;1;1;1;6;6;15;4;4;1,084309473
23428;2;1;1; ;1;1;1;1;1;1;1;3;3;19; ; ;1,084309473
23434;2;1;1; ;2;1;2;1;1;2;3;2; ;16;4;1;1,084309473
23438;2;1;1; ;1;1;1;1;1;1;1;4;4;14;4;3;1,084309473
23445;2;1;1; ;1;1;1;1;1;1;1;4; ; ;1;1;1,084309473
23449;2;1;1; ;1;1;1;1;1;1;1;5;5;15;4;4;1,084309473
27287;2;1;1; ;2;1;1;1;2;2;4;7;7;16;1;1;1,084309473
27304;2; ;1; ;2;1;1;1;1;1;2;7;8;16;4;4;1,084309473
27306;2;1;1; ;1;1;1;1;2;1;1;5;4;16;2;2;1,084309473
27313;2;1;1; ;1;1;1;1;1;1;1;6;6;15;1;1;1,084309473
31077;2;1;1; ;1;1;1;1;1;2;1; ; ; ;3;3;1,084309473
31079;2;1;1; ;1;1;1;2;2;7;1;9;6;15; ;1;1,084309473
31085;2; ;1; ;2;1;2;1;1;1;3;7;8; ;5;2;1,084309473
31090;2;1;1; ;1;1;1;1;2;1;1;1;4;17;4;1;1,084309473
31097;2;1;1; ;2;2;2;1;1;2;1;1;8; ;1;1;1,084309473
31100;2;1;1; ;2;1;1;1;1;6;2; ; ; ;1;1;1,084309473
31102;2;1;1; ;1;1;1;1;1;1;1;7;6;17;4;4;1,084309473
31108;2;1;1; ;1;1;1;1;1;1;1; ; ;14;3;1;1,084309473
45087;2; ;1; ;1;1;2;1;1;1;1;6;5; ;3;2;1,084309473
45091;2;1;1; ;1;1;1;1;1;1;1;2;6; ;3;2;1,084309473
45106;2;1;1; ;1;1;1;1;1;1;1;4;6;14;4;4;1,084309473
45126;2;1;1; ;1;1;1;1;1;5;1;7;6; ; ; ;1,084309473
18238;2;1;1; ;2;1;1;2;2;1;1;2;2;16;3;3;1,084590516
18246;2; ;1; ;1;1;1;1;1;3;1; ;4;15;2;1;1,084590516
18253;2; ;1; ;1;1;1;1;1;1;1;6;6;14;1;1;1,084590516
18255;2;1;1; ;1;1;1;1;1;1;1;7;5;15;4;4;1,084590516
18260;2;1;1; ;2;1;1;1;2;1;1;7;6;15;3;2;1,084590516
22050;2;1;1; ;2;2;3;1;1;4;3;7;6;12;4;3;1,084590516
22053;2;1;1; ;1;2;1;1;1;1;1;2;6; ;2;2;1,084590516
22061;2;1;1; ;1;1;1;1;1;1;1;4;5;15;5;5;1,084590516
22069;2;1;1; ;2;1;2;1;2;1;1;4;6;16;2;2;1,084590516
22081;2;1;1; ;1;1;1;2;1;1;1;6;6;17;3;2;1,084590516
22233;2;1;1; ;1;1;1;1;1;1;1;5;6;15;2;2;1,084590516
22245;2;1;1; ;2;2;2;1;1;1;3;4; ;16;5;5;1,084590516
22257;2;1;1; ;2;1;1;1;2;7;1;9; ;15; ;3;1,084590516
22266;2; ;1; ;1;1;1;1;2;1;1;6;6;16;2;2;1,084590516
22269;2;1;1; ;1;1;1;1;1;1;1;4;4;15;3;3;1,084590516
22271;2;1;1; ;1;1;1;1;2;1;1;2;6;15;3;3;1,084590516
9816;1;1;1; ;1;1;1;1;2;1;1;6;6;15;4;3;1,084875144
17961;1;1;1; ;1;1;1;1;1;1;1;2;4;14;4;4;1,084875144
13214;2;1;1; ;1;1;2;1;1;1;1;6;6;14;4;4;1,08558612
13338;2;1;1; ;2;1;3; ;2;1;1;2;6;14;4;2;1,08558612
13363;2;1;1; ;1;1;2;1;2;3;3;8;8;13;2;2;1,08558612
16004;2;1;1; ;1;1;1;1;2;1;1;2;6;16;4;1;1,08558612
40955;2; ;1; ;2;1;1;1;1;2;1;6;6;17;2;1;1,08558612
41039;2;1;1; ;1;1;1;1;1;1;1;5;5;16;3;3;1,08558612
41043;2;1;1; ;1;1;1;1;1;1;1; ; ;16;1;2;1,08558612
41101;2;1;1; ;1;1;1;1;1;1;3;4;8;13;2;2;1,08558612
41109;2;1;1; ;1;1;1;1;4;1;7;4;9;14; ; ;1,08558612
41144;2; ; ;2;2;1;2;1;2; ;3; ; ;18;2;2;1,08558612
41239;2;1;1; ;1;1;1;1;1;5;1;3;4;14;3;3;1,08558612
42204;2;1;2; ;1;1;1;1;4;7;1;9;6;13; ;4;1,08558612
42221;2;1;1; ;1;1;1;1;2;1;1;4;6;15;3;3;1,08558612
42232;2;1;1; ;1;1;1;1;2;1;1;3;6;14;2;5;1,08558612
22113;1;1;1; ;1;1;1;1;1;1;1;6;6;12;5;5;1,086224114
35871;1;1;1; ;2;1;1;1;2;1;1;6;6;14;2;2;1,086224114
22910;2;1;1; ;2;2;2;2; ;5;4; ; ;15;3;3;1,08731387
41307;2; ;2; ;1;1;1;1;1;1;1; ; ;15;2;2;1,08731387
3013;1;1;1; ;1;1;1;1;2;1;1;7;6;15;4;4;1,087350699
13782;1;1;1; ;1;2;1;1;2;1;1;2;6;10;5;5;1,087350699
40688;1;1;2; ;2;1;3;1;2;1;1;7;6;14;3;1;1,087949063
391;2;1;1; ;1;1;2;1; ;1;1;7;6;14;5;5;1,088095499
3200;2;1;1; ;1;1;1;1;1;1;1;2;2; ;4;1;1,088095499
3215;2;1;1; ;1;1;1;1;1;1;1;4;4;14;5;4;1,088095499
3364;2; ;1; ;1;1;1;1;1;1;1;3;5;15;4;4;1,088095499
3598;2;1;1; ;1;2;2;1;2;1;1; ; ;15;5;2;1,088095499
7272;2;1;2; ;1;1;1;1;2;1;1; ; ;14; ; ;1,088095499
25867;2;1;1; ;1;1;1;1;2;1;1;2;2;15;2;4;1,088095499
25915;2;1;1; ;1;1;1;1;1;1;1;4;4;15;4;4;1,088095499
26530;2; ;1; ;1;1;1;1;1;1;1;7;7;16;4;1;1,088095499
26554;2;1;1; ;1;1;1;1;1;1;1;6;5;16;2;2;1,088095499
32514;2; ;1; ;2;1;2;1;1;1;3; ; ;15;1;1;1,088095499
32532;2;1;1; ;2;2;3;1;1;1;1;3;3; ; ; ;1,088095499
34003;2;1;1; ;1;1;1;1;1;1;1;4;4;14;1;1;1,088095499
34017;2;1;1; ;1;1;1;1;1;1;1;4;4;7;4;4;1,088095499
34997;2;1;1; ;1;1;1;1;2;1;1;2;5;15;1;4;1,088095499
45365;2;1;1; ;1;1;1;1;1;1;1;4;4;14;1;2;1,088095499
45392;2;1;1; ;1;1;1;4;2;1;1;3;6;14;4;5;1,088095499
375;1;2; ;2;1;1;1;1;2;6;1;9;5;15;1;1;1,088576956
26931;1;1;1; ;1;1;1;2;1;1;4; ;8; ;5;5;1,088576956
26937;1;1;1; ;1;1;1;1;1;1;1;3;4;13;4;4;1,088576956
36959;1;1;1; ;1;1;1;1;1;1;1;4;4;13;1;1;1,088576956
38679;1;1;1; ;1;1;1;1;1;1;1;4;4; ;2;2;1,088576956
38715;1;1;1; ;2;2;2;1;1;1;1;4;3;15;4;4;1,088576956
254;2;1;1; ;2;1;1;1;1;1;1;7;7;12;4;4;1,08893426
266;2;1;1; ;2;2;2;1;1;1;1; ; ;16;3;1;1,08893426
300;2;1;1; ;1;1;1;1;1;1;1;1;1;12;4;4;1,08893426
2961;2;1;1; ;1;1;1;1;1;1;1;2;6;16;4;3;1,08893426
16147;2;2; ;1;2;3;2;4;1;1;1;8;8;14; ; ;1,08893426
16178;2;1;1; ;1;1;1;1;2; ;1; ;6;15;1;2;1,08893426
27232;2;1;1; ;1;1;1;1;1;1;1;7;7;15;3;3;1,08893426
27253;2; ;1; ;1;2;2;1;2;1;1;3;6;15;1;2;1,08893426
32070;2;1;1; ;1;1;2;1;2;1;1;7;6;12;5;3;1,08893426
32456;2;1;1; ;1;1;1;1;2;1;1;4;6;15;3;2;1,08893426
32457;2;1;1; ;1;1;1;1;1;1;1;4;5;17;2;4;1,08893426
32472;2;1;1; ;2;2;2;4;1;1;3;7;8;16;3;3;1,08893426
8454;2;1;1; ;1;1;1;1;2;1;1;6;2;14;1;1;1,089019356
14072;2;1;1; ;2;1;1;1;1;1;2;7;8;15;2;1;1,089019356
14085;2;1;1; ;2;2;1;1;1;1;1;7; ;12;5;2;1,089019356
14666;2; ;1; ;1;1;1;1;1;4;1;8;5;15;2;2;1,089019356
14705;2; ;1; ;2;1;1;1;2;7;1;9;7;13;1;1;1,089019356
23054;2;1;1; ;1; ;1;1;2;2;2;7;6;14;2;2;1,089019356
23060;2; ;1; ;1;1;1;2;1;1;2;6;8;15;4;3;1,089019356
23440;2;1;1; ;2;1;1;1;2;1;1;7;7;16;1;2;1,089019356
23443;2;1;1; ;1;1;1;1;1;1;1;6;6;16;4;4;1,089019356
27270;2; ;1; ;2;2;1;1;1;7;1;7;3; ; ;2;1,089019356
31106;2; ;1; ;1;1;2;1;2;1;1;6;6;16;4;4;1,089019356
35980;2;1;1; ;2;2;1;4;2;1;3;6;8;14; ; ;1,089019356
45111;2;1;2; ;2;2;2;1;4;7;2;9;8;16; ;2;1,089019356
45122;2;1;1; ;1;1;1;2;1;1;1;2;4;16;5;5;1,089019356
9460;1;1;1; ;1;1;1;1;2;1;1;7;6;14; ; ;1,089176806
22232;2;1;1; ;1;1;1;1;1;1;1;6;6;13;2;1;1,089301621
22249;2;1;1; ;1;1;1;1;2;1;1;7;6;12;1;1;1,089301621
5012;1; ;3; ;1;1;1;4;1;1;1;6;6;14;2;1;1,089587485
5355;1; ;1; ;2;1;2;1;2;6;1;9;5;16;3;3;1,089587485
5558;1; ;1; ;1;1;1;1;1;1;1;5;6;15;4;4;1,089587485
15161;1; ;2; ;1;1;1;1;1;1;4;7; ;12;3;1;1,089587485
16320;1;1;1; ;1;1;1;1;1;1;1;7;4;5;5;4;1,089587485
16326;1;1;1; ;1;1;2;1;1;1;1;7;2;14;5;2;1,089587485
24059;1;1;1; ;2;1;1;1;2;5;1; ;5;8; ; ;1,089587485
28313;1;1;1; ;2;1;2;1;1;1;1;6;4;9;2;2;1,089587485
43039;1;1;1; ;2;1;1;1;2;1;1;6;6;13;3;3;1,089587485
28553;1;1;1; ;1;1;1;1;2;1;1;6;6; ;4;4;1,091553368
28556;1;1;1; ;1;1;1;1;2;1;3;4;8; ;1;1;1,091553368
28570;1;1;1; ;1;1;1;1;1;1;1;4;4;15;4;4;1,091553368
28581;1;1;1; ;2;1;2;1;2;1;5; ;7;15;1;1;1,091553368
28582;1;1;1; ;2;2;2;1;1;1;1;6;6;14;5;5;1,091553368
28589;1;1;1; ;1;1;1;1;1;1;1;4;6;14;3;1;1,091553368
28597;1;1;1; ;1;1;1;1;1;1;1;7;5;14;4;4;1,091553368
28606;1;1;1; ;1;1;1;1;1;1;1;6;6;16;1;5;1,091553368
28619;1; ;1; ;2;1;1;1;1; ; ;6; ; ; ;1;1,091553368
28622;1;1;1; ;1;1;1;1;2;1;3;6;8; ;2;2;1,091553368
28637;1;1;1; ;1;1;2;1;1;1;1;4; ;16;1;1;1,091553368
29684;1;1;1; ;1;1;1;1;1;1;1;4;6;16;4;4;1,091553368
29690;1;1;2; ;1;1;1;1;2;1;1;6;5;16;4;3;1,091553368
29692;1;1;1; ;2;1;1;1;1;1;1; ; ;16;5;5;1,091553368
29750;1;1;1; ;2;1;1;1;1;1;3;3;8; ;1;1;1,091553368
29772;1;1;1; ;1;1;1;1;1;1;1;7;6;16;2;2;1,091553368
29800;1;1;1; ;2;1;1;1;1;2;3;8;8;17;1;1;1,091553368
29822;1;1;1; ;2;2;1;1;1;1;1;7;7; ;1;1;1,091553368
29834;1; ;1; ;1;1;1;1;1;1;1;4;5;14;2;2;1,091553368
29835;1;1;1; ;2;1;1;1;1;1;3;3;8;15;3;1;1,091553368
29836;1;1;1; ;2;2;1;1;1;4;1; ;6; ;1;1;1,091553368
29843;1;1;1; ;2;1;2;1;1;1;2;6;8;15;3;3;1,091553368
29848;1;1;1; ;2;1;1;1;1;1;1;7;7;16;1;1;1,091553368
29849;1;1;1; ;1;2;2;1;1;1;3;7;8; ;1;1;1,091553368
29854;1;1;1; ;2; ;2;4;2;3;3;8;8; ;5;5;1,091553368
29856;1;1;1; ;1;1;1;1;1;1;1;2;5;15;4;4;1,091553368
29863;1;1;1; ;1;1;1;1;2;1;1;5;5;14;2;2;1,091553368
29864;1;1;1; ;2;2;2;1;1;1;3;7; ; ;4;4;1,091553368
29876;1;1;1; ;2;1;1;1;1;5;1;7;7;14;4;3;1,091553368
31499;1;1;1; ;2;2;1;1;2;1;1;4;6;16;5;3;1,091553368
31598;1;1;1; ;1;1;1;1;2;7;3;9;8; ;1;2;1,091553368
31611;1;1;1; ;1;1;1;1;2;1;1;2;6;12;2;4;1,091553368
31619;1;1;1; ;1;1;1;1;1;1;1;5;5;15;3;3;1,091553368
31624;1;1;1; ;1;1;2;1;1;1;3;2;8;14;1;1;1,091553368
31645;1;1;1; ;1;1;1;1;1;1;1; ; ;16;4;4;1,091553368
31670;1;1;1; ;1;1;1;1;5;6;1;9;7;16;4;4;1,091553368
31675;1;2; ;1;1;1;1;1;1;1; ;5; ; ;1;1;1,091553368
31678;1;1;1; ;2;1;1;1;2;1;2;7; ;17;1;1;1,091553368
31680;1;1;1; ;2;1;1;1;1;1;1;6;4;15;4;3;1,091553368
31682;1;1;1; ;2;1;1;1;2;1;4;6;6;14;2;3;1,091553368
31693;1;1;1; ;2;1;1;1;1;1;1;5;5; ;1;1;1,091553368
31880;1;1;1; ;1;1;1;1;1;1;1;2;4;14;3;2;1,091553368
31885;1; ;1; ;1;1;1;1;1;1;1;4;4;12;3;3;1,091553368
31893;1; ;1; ;2;1;1;1;1;1;1; ; ;14;3;3;1,091553368
31902;1;1;1; ;1;1;1;2;2;1;1;4;6;15;2; ;1,091553368
31941;1;1;1; ;1;1;1;1;1;1;1;4;6;16;1;1;1,091553368
31944;1;1;1; ;2;3;3;1;2;1;3;3;8; ;1;1;1,091553368
31950;1;2; ;1;2;1;2;1;2;3;2; ; ; ;1;1;1,091553368
31957;1;1;1; ;1;1;1;1;2;3;1; ;6;16;1;1;1,091553368
31970;1;1;1; ;1;1;1;1;1;1;1;7;6;16;3;3;1,091553368
31971;1;1;1; ;1;1;1;1;1;1;1;6;6;15;2;2;1,091553368
31973;1;1;1; ;1;1;2;1;1;1;1;7;6;16;1;2;1,091553368
31974;1;1;1; ;2;1;1;1;4;7;3;9;9; ; ;2;1,091553368
31985;1;1;1; ;1;2;2;1;1;1;1; ; ;13;5;5;1,091553368
31991;1;1;1; ;2;2;2;2;1;1;1;7;6;17;2;2;1,091553368
31993;1;1;1; ;1;1;1;1;1;1;3;7; ;15;4;4;1,091553368
32586;1;1;1; ;1;1;1;1;1;1;1;6;6; ;2;2;1,091553368
32603;1; ;1; ;1;1;1;1;1;1;2;5;8; ;4;4;1,091553368
32806;1;1;1; ;2;3;2;1;1;1;3;7;8;12; ; ;1,091553368
32817;1;1;1; ;1;1;1;1;1;1;1;7;6;13;5;4;1,091553368
32819;1; ;1; ;1;1;1;1;1;1;1;5;6;14;5;1;1,091553368
32845;1;1;1; ;1;1;2;1;2;1;1;5;4; ;5;4;1,091553368
32847;1;1;1; ;1;1;2;1;2;1;3;7;8;17;1;1;1,091553368
32857;1;1;1; ;1;1;1;1;2;1;1;4;4;15;3;2;1,091553368
32860;1; ;1; ;1;1;1;1;2; ;1;4;6;17;1;3;1,091553368
32879;1;1;1; ;1;1;1;1;1;1;1;4;6; ;1;1;1,091553368
32893;1;1;1; ;1;1;1;1;2;1;1;4;5;15;1;5;1,091553368
32896;1;1;1; ;1;1;1;1;1;1;1;7;6;12;2;2;1,091553368
32898;1; ;2; ;1;1;2;1; ;7;3;9;8;15;1;1;1,091553368
32900;1;1;1; ;1;1;1;1;1;1;3; ; ;16;5;5;1,091553368
32902;1;2; ;1;1;2;1;1;2;2;3;8;8;17;1;1;1,091553368
32910;1;1;1; ;1;1;2;1;2;1;1; ; ; ;1;1;1,091553368
32917;1;1;1; ;1;1;1;1;1;1;1;4;6; ;1;4;1,091553368
32929;1;1;2; ;2;2;2;1;1;1;3;4;8;16;3;3;1,091553368
32935;1;1;1; ;1;1;1;1;1;1;1;4;4;15;4;4;1,091553368
32940;1;1;1; ;2;1; ;1;2;1;1;7;6; ;1;1;1,091553368
32944;1;1;1; ;2;1;1;1;1;1;1;6;5;15;1;1;1,091553368
32947;1;1;1; ;1;1;2;1;1;1;1;4;4;15;4;3;1,091553368
33377;1;1;1; ;1;1;1;1;1;1;1;5;6;16;5;4;1,091553368
33379;1;1;1; ;1;1;1;1;1;1;1;6;6;16;4;4;1,091553368
33398;1; ;1; ;1;2;3;1;1;1;1;4;6;14; ; ;1,091553368
33418;1;1;1; ;1;1;1;1;2;1;1;7;5;12;1;1;1,091553368
33421;1;1;1; ;1;1;1;1;1;1;3; ; ;16;3;3;1,091553368
33422;1;1;1; ;2;1;1;1;2;2;1;7;6; ;1;1;1,091553368
33431;1;1;1; ;2;1;1;1;1;1;3;7;8; ;2;2;1,091553368
33436;1;1;1; ;1;3;3;1;1;1;1;7;2;16;2;1;1,091553368
33475;1;1;1; ;1;1;1;2;1;3;4;8;5;17;1;1;1,091553368
33488;1;1;1; ;2;1;1;1;2;1;3;7;8;12;1;2;1,091553368
33551;1;1;1; ;1;1;1;1;1;1;1;6;4;16;1;1;1,091553368
33557;1;1;1; ;2;1;1;1;1; ; ;4; ;16;5;5;1,091553368
33565;1;1;1; ;1;1;2;1;1;1;1;6;5;15;2;1;1,091553368
33581;1;1;1; ;1;1;1;1;1;2;3;4;4;13;2;2;1,091553368
33585;1; ;1; ;2;3;1;1;1;3;3;8;8; ;1;1;1,091553368
33590;1;1;1; ;1;2;1;1;1;5;1;8;6; ;4;4;1,091553368
37884;1;1;1; ;1;1;1;1;1;1;1;6;4;15;2;2;1,091553368
37895;1;1;1; ;1;1;1;1;1;1;4;6;6;17;2;2;1,091553368
38031;1;1;1; ;1;1;1;1;1;1;1;3;5; ;1;1;1,091553368
38034;1; ;1; ;2;1;1;1;1;1;1;6;6;15;4;2;1,091553368
38041;1;1;1; ;2;1;1;1;1;1;1;7;7;17;4;2;1,091553368
38042;1; ;1; ;1;2;2;1;2;1;1;7;6; ;5;1;1,091553368
38044;1;1;1; ;1;1;1;1;1;2;2;3;6;14;4;4;1,091553368
38048;1;1;1; ;2;1;2;1;1;1;1;7;6;14;3;3;1,091553368
38059;1; ;1; ;1;1;1;1;1;1;1;7;6;15;2;1;1,091553368
38074;1;1;1; ;1;1;2;1;1;1;1;7;6;16;2;1;1,091553368
38104;1;1;2; ;2;1;2;1;1;1;1;1;1;14;2;1;1,091553368
38110;1;1;1; ;2;1;1;1;2;1;1;7;7;14;4;4;1,091553368
38114;1;1;1; ;1;1;1;1;1;1;3;7;8; ;5;1;1,091553368
38118;1;1;1; ;1;1;2;1;1;1;3;4;6;13;4;4;1,091553368
38121;1;1;1; ;1;1;2;1;1;1;1;5;5;15;2;1;1,091553368
38125;1;1;1; ;2;1;2;1;4; ;3;9;8;15;1;1;1,091553368
38130;1;1;2; ;1;2;2;1;1;1;1;1; ; ;1;1;1,091553368
38148;1;1;1; ;1;1;1;1;1;1;1;2;2;15;2;2;1,091553368
38153;1;1;1; ;1;1;1;1;2;1;1;6;4;16; ; ;1,091553368
38227;1;1;1; ;2;1;2;1;1;2;1; ; ; ;5;1;1,091553368
38244;1;1;1; ;2;2;3;1;2;1;1;6;7;15; ; ;1,091553368
38247;1; ;1; ;1;3;3;1;1;1; ;7; ; ;4;1;1,091553368
38261;1;1;2; ;2;1;2;3;4;6; ;9;9; ; ; ;1,091553368
38272;1;1;1; ;1;1;1;1;1;1;1;4;4;14;5;5;1,091553368
38317;1;1;1; ;1;1;1;1;1;1;1;7;4;8;4;1;1,091553368
38514;1;1;1; ;1;1;1;1;1;1;1;4;4;16;3;3;1,091553368
38543;1;1;1; ;2;1;2;1;1;1;3; ;8;14; ; ;1,091553368
38556;1;1;1; ;1;1;1;1;1;1;1;7;5;16;4;3;1,091553368
38570;1;1;1; ;1;1;1;1;2;7;1;9;6;13; ;2;1,091553368
38576;1;1;1; ;1;1;1;1;1;5;3;8;8; ;1;1;1,091553368
38590;1;1;1; ;1;1;1;1;1;1;3;4;8; ;2;3;1,091553368
38598;1;1;1; ;1;1;1;1;1;1;1;6;5;10;3;4;1,091553368
38739;1; ;1; ;1;1;1;1;1;2;3; ; ; ; ; ;1,091553368
38747;1;1;1; ;2;1;2;1;1;1;1;6;6; ;2;2;1,091553368
38771;1;1;1; ;1;1;1;4;1;1;2;5;5;16;4;4;1,091553368
38780;1;1;1; ;2;1;1;1;2;1;1;6; ;15;3;1;1,091553368
38791;1;1;1; ;2;2;2;1;1; ; ;6;8; ;1;1;1,091553368
38806;1;1;1; ;1;1;1;1;1;1;1;2;6; ;1;1;1,091553368
38816;1;1;1; ;2;1;1;1;1;1;3;5;8; ;5;5;1,091553368
38846;1;1;1; ;2;2;2;1;1;1;1; ; ; ;2;2;1,091553368
38874;1;1;1; ;1;1;1;1;1;1;1;4;5; ;1;1;1,091553368
38890;1;1;1; ;1;1;1;1;1;1;1;6;2;17;4;4;1,091553368
38896;1;1;1; ;1;1;1;1;1;1;1;4;4;13;4;4;1,091553368
38903;1;2; ;2;2;1;1;1;1;4;1;7;4; ;1;1;1,091553368
38911;1;1;1; ;2;1;1;1;1;1;1;3;3;17;2;2;1,091553368
38973;1; ;1; ;2;1;1;1;1;5;3;7;8; ;1;1;1,091553368
38976;1;1;1; ;1;1;1;1;2;6;2; ;8; ;1;1;1,091553368
38984;1;1;1; ;2;1;1;1;4;7;2;9;2;15; ;3;1,091553368
38990;1;1;1; ;2;1;1;1;1;1;3;7;8; ;1;1;1,091553368
39232;1;1;1; ;2;1;1;1;1;1;3;7;8;16;1;1;1,091553368
39241;1;1;1; ;2;1;1;1;1;1;3;6;8;11;3;3;1,091553368
39253;1;1;1; ;1;1;1;1;1;1;1;2;2;14;2;4;1,091553368
39261;1;1;1; ;2;1;1;1;1;1;1;6;6;15;1;1;1,091553368
39308;1;1;1; ;1;1;1;1;1;1;1;4;4;15;4;3;1,091553368
39310;1;1;1; ;1;1;1;1;1;1;1;2;6; ;5;5;1,091553368
39325;1;1;1; ;1;1;1;1;1;2;3;8;8; ;1;1;1,091553368
39327;1;1;1; ;1;1;1;1;1;1;1;4;4;16;4;4;1,091553368
39338;1;1;1; ;1;1;1;1;2;1;1;7;6;16;3;1;1,091553368
39346;1;1;1; ;2;1;1;1;1;1;1;6;6;16;4;2;1,091553368
39367;1;1;1; ;2;1;1;1;2; ;6;9;9; ;1;2;1,091553368
39383;1;1;1; ;1;1;1;1;2; ;4; ; ;16; ;1;1,091553368
39395;1;1;1; ;1;1;1;1;2;1;1;3;6;16;3;3;1,091553368
39408;1; ;1; ;1;1;2;1;2;1;1;7;4;13;2;2;1,091553368
39409;1;1;1; ;2;1;1;1;1;1;1;6;6;16;4;4;1,091553368
39412;1;1;1; ;1;1;1;1;1;1;1;2;4;10;1;3;1,091553368
39413;1;1;1; ;1;1;1;1;2;1;1;6;6; ;5;2;1,091553368
39422;1;1;1; ;2;1;1;1;2;1;1;3;6;13;4;1;1,091553368
39435;1;1;1; ;1;1;2;1;1;1;5;4;4;11;4;4;1,091553368
39468;1;1;1; ;1;2;2;1;2; ;1; ;7;14; ; ;1,091553368
39483;1;1;1; ;1;1;1;1;1;1;1;3;5;16;4;4;1,091553368
39490;1;1;1; ;2;2;2;1;4;7;1;9; ;15; ;4;1,091553368
39513;1;1;1; ;1;1;1;1;1;1;1;6;3;14;1;1;1,091553368
39519;1;1;1; ;2;1;2;1;1;1;4;7;8;15;1;1;1,091553368
40763;1;1;1; ;1;1;1;1;2;1;2; ; ;16;5;1;1,091553368
40764;1;1;1; ;1;1;1;1;1;1;1;4;4;15;5;2;1,091553368
40777;1;1;1; ;1;1;2;1;1;2;1;7;6; ;2;2;1,091553368
40786;1;2; ;1;2;1;2;1;1;1;1;7;6; ;1;1;1,091553368
40788;1;1;3; ;1;1;1;2;2;1;1;4;6;16;4;3;1,091553368
40800;1;1;1; ;1;1;1;1;1;1;1;4;6;14;4;4;1,091553368
40809;1;1;1; ;1;1;1;2;2;1;1;7;6;14;1;4;1,091553368
40815;1;1;1; ;1;1;1;1;2;1;1;6;6;16;4;1;1,091553368
40816;1;1;1; ;2;3;3;1;2;1;1;7;6;8;3;2;1,091553368
40823;1;1;1; ;2;2;3;1;1;1;2;6;8; ;4;3;1,091553368
40832;1;1;1; ;1;1;2;1;1;1;1;4;5;15;2;2;1,091553368
40834;1;1;1; ;1;1;1;1;1;1;1;3;5;13;2;1;1,091553368
41820;1;1;1; ;1;2;1;1;1;2;2;8;8; ;1;1;1,091553368
43206;1;1;1; ;2;1;1;1;2;1;1;4;4; ;1;1;1,091553368
43208;1;1;1; ;2;2;2;1;1;2;2;2;6; ;5;5;1,091553368
43212;1;1;1; ;2;1;1;1;2;1;1; ;5;16;1;1;1,091553368
43247;1;1;1; ;2;1;2;1;1;4;1;7;7;15;5;1;1,091553368
44885;1; ;1; ;2;2;1;1;2;1; ;2; ;16;1;1;1,091553368
44888;1;2; ; ;1;1;1;1;2; ;3; ;8;14; ;1;1,091553368
44891;1;1;1; ;2;1;1;1;2;3; ; ; ;17;1;1;1,091553368
44901;1;1;1; ;2;1;1;1;1;1;2;7;8;17;1;1;1,091553368
44971;2;1;1; ;2;1;1;1;2; ;2; ;8;17;5;1;1,093357399
28906;1;1;1; ;1;1;1;1;1;1;1; ; ; ;2;1;1,09341903
30258;1; ; ; ; ;1;1;1;1;1;1; ; ;13;2;2;1,09341903
272;2;1;1; ;1;2;2;2;2;1;1; ; ;15;2;2;1,093664233
867;2; ;1; ;2;1;1;1;2;1;3;6;8;15;5; ;1,093664233
10415;2;1;1; ;2;1;1;1;2; ;1; ;4;16;1;2;1,093664233
32065;2;1;1; ;1;1;1;1;1;1;1;2;6;15;5;5;1,093664233
32098;2;1; ; ;1;1;1;1;2;1;1; ; ;14;2;2;1,093664233
33802;1;1;1; ;2;1;1;1;2;2;2;8;8;7;4;1;1,093907832
4255;1;1;1; ;1;1;1;1;1;1;1;3;6;16;1;1;1,095121316
2915;1;1;1; ;2;2;2;1;1;1;1;7;6;9;3;3;1,095614368
